mixture,kind,concentration_percent,pressure_bar,wavelength_nm,intensity_ph_MeV_nm
ArN2,experiment,100.0,1,306.53,1.5711739066301436
ArN2,experiment,100.0,1,306.9,1.0212981323166264
ArN2,experiment,100.0,1,307.27,1.0212981323166264
ArN2,experiment,100.0,1,307.64,1.0212981323166264
ArN2,experiment,100.0,1,308.0,0.7931450064559159
ArN2,experiment,100.0,1,308.37,0.5716451529542153
ArN2,experiment,100.0,1,308.74,0.9887586191703013
ArN2,experiment,100.0,1,309.11,1.8903075070991695
ArN2,experiment,100.0,1,309.47,2.703497953566875
ArN2,experiment,100.0,1,309.84,3.022862726152316
ArN2,experiment,100.0,1,310.21,3.022862726152316
ArN2,experiment,100.0,1,310.57,4.044162582563798
ArN2,experiment,100.0,1,310.94,4.459673807508292
ArN2,experiment,100.0,1,311.31,4.489977537967125
ArN2,experiment,100.0,1,311.67,4.489977537967125
ArN2,experiment,100.0,1,312.04,4.573645826344624
ArN2,experiment,100.0,1,312.41,4.573645826344624
ArN2,experiment,100.0,1,312.77,4.659575873846497
ArN2,experiment,100.0,1,313.14,4.573645826344624
ArN2,experiment,100.0,1,313.51,4.489977537967125
ArN2,experiment,100.0,1,313.87,4.659575873846497
ArN2,experiment,100.0,1,314.24,4.659575873846497
ArN2,experiment,100.0,1,314.61,5.466093070817272
ArN2,experiment,100.0,1,314.97,5.905484251218345
ArN2,experiment,100.0,1,315.34,5.905484251218345
ArN2,experiment,100.0,1,315.71,4.117110773702061
ArN2,experiment,100.0,1,316.07,4.903545306836825
ArN2,experiment,100.0,1,316.44,5.393349726535123
ArN2,experiment,100.0,1,316.81,3.9598568448065077
ArN2,experiment,100.0,1,317.17,4.018996685414713
ArN2,experiment,100.0,1,317.54,3.5601477635305008
ArN2,experiment,100.0,1,317.91,3.5010079229222955
ArN2,experiment,100.0,1,318.27,3.3793584484912027
ArN2,experiment,100.0,1,318.64,3.2830492122476844
ArN2,experiment,100.0,1,319.0,2.510716840759922
ArN2,experiment,100.0,1,319.37,2.0229820172011945
ArN2,experiment,100.0,1,319.74,2.038894210093523
ArN2,experiment,100.0,1,320.1,1.3138277005009702
ArN2,experiment,100.0,1,320.47,1.4462467822288867
ArN2,experiment,100.0,1,320.83,2.7678547002438143
ArN2,experiment,100.0,1,321.2,1.8234082610884952
ArN2,experiment,100.0,1,321.57,1.0005145269496478
ArN2,experiment,100.0,1,321.93,1.1440323727767385
ArN2,experiment,100.0,1,322.3,1.0005145269496478
ArN2,experiment,100.0,1,322.66,0.8456288846532942
ArN2,experiment,100.0,1,323.03,0.8456288846532942
ArN2,experiment,100.0,1,323.4,0.5894058070321366
ArN2,experiment,100.0,1,323.76,0.5894058070321366
ArN2,experiment,100.0,1,324.13,1.7217584841504627
ArN2,experiment,100.0,1,324.49,1.1687689041205573
ArN2,experiment,100.0,1,324.86,0.5346103566190948
ArN2,experiment,100.0,1,325.22,0.16888540628329063
ArN2,experiment,100.0,1,325.59,0.5011784189798828
ArN2,experiment,100.0,1,325.95,0.16888540628329063
ArN2,experiment,100.0,1,326.32,0.0
ArN2,experiment,100.0,1,326.68,0.0
ArN2,experiment,100.0,1,327.05,1.6883088576553567
ArN2,experiment,100.0,1,327.42,1.280708609362126
ArN2,experiment,100.0,1,327.78,0.0
ArN2,experiment,100.0,1,328.15,0.0
ArN2,experiment,100.0,1,328.51,0.48022066251695233
ArN2,experiment,100.0,1,328.88,1.955828357146983
ArN2,experiment,100.0,1,329.24,2.927500432876051
ArN2,experiment,100.0,1,329.61,2.927500432876051
ArN2,experiment,100.0,1,329.97,3.0841133060421493
ArN2,experiment,100.0,1,330.34,3.4968504992971337
ArN2,experiment,100.0,1,330.7,4.2615846543314175
ArN2,experiment,100.0,1,331.07,7.193217141194715
ArN2,experiment,100.0,1,331.43,9.07908811665099
ArN2,experiment,100.0,1,331.8,9.779787676202774
ArN2,experiment,100.0,1,332.16,10.39571553606547
ArN2,experiment,100.0,1,332.52,11.529571198855681
ArN2,experiment,100.0,1,332.89,12.96210395447804
ArN2,experiment,100.0,1,333.25,14.270371736380756
ArN2,experiment,100.0,1,333.62,14.916799454300822
ArN2,experiment,100.0,1,333.98,15.352550108423065
ArN2,experiment,100.0,1,334.35,15.927719151876644
ArN2,experiment,100.0,1,334.71,15.54783507749021
ArN2,experiment,100.0,1,335.08,15.544120417752522
ArN2,experiment,100.0,1,335.44,14.981084134654042
ArN2,experiment,100.0,1,335.81,15.544120417752522
ArN2,experiment,100.0,1,336.17,14.75961965886413
ArN2,experiment,100.0,1,336.53,15.798663054063768
ArN2,experiment,100.0,1,336.9,14.926034669999733
ArN2,experiment,100.0,1,337.26,14.926034669999733
ArN2,experiment,100.0,1,337.63,13.678689352695311
ArN2,experiment,100.0,1,337.99,13.229322711976785
ArN2,experiment,100.0,1,338.36,12.045000572308657
ArN2,experiment,100.0,1,338.72,11.034600937049309
ArN2,experiment,100.0,1,339.08,11.034600937049309
ArN2,experiment,100.0,1,339.45,10.805653863411472
ArN2,experiment,100.0,1,339.81,7.4585326216109245
ArN2,experiment,100.0,1,340.18,4.765800307970576
ArN2,experiment,100.0,1,340.54,3.0407957909177976
ArN2,experiment,100.0,1,340.9,1.8042795337373387
ArN2,experiment,100.0,1,341.27,1.2333186431984562
ArN2,experiment,100.0,1,341.63,0.7839944511357498
ArN2,experiment,100.0,1,341.99,0.5061909693242014
ArN2,experiment,100.0,1,342.36,0.5039074531144144
ArN2,experiment,100.0,1,342.72,0.45107546084192257
ArN2,experiment,100.0,1,343.09,0.0
ArN2,experiment,100.0,1,343.45,0.25235177818903115
ArN2,experiment,100.0,1,343.81,0.0
ArN2,experiment,100.0,1,344.18,0.31522042729564415
ArN2,experiment,100.0,1,344.54,0.31522042729564415
ArN2,experiment,100.0,1,344.9,0.6411375971382277
ArN2,experiment,100.0,1,345.27,0.5029699437520448
ArN2,experiment,100.0,1,345.63,0.8706039807450415
ArN2,experiment,100.0,1,345.99,0.8706039807450415
ArN2,experiment,100.0,1,346.36,1.0883714856531579
ArN2,experiment,100.0,1,346.72,1.0883714856531579
ArN2,experiment,100.0,1,347.08,1.2205537343773403
ArN2,experiment,100.0,1,347.45,1.4201194065707747
ArN2,experiment,100.0,1,347.81,1.6156083476748737
ArN2,experiment,100.0,1,348.17,2.5834495596390306
ArN2,experiment,100.0,1,348.54,2.0606245842501636
ArN2,experiment,100.0,1,348.9,2.6177068950621765
ArN2,experiment,100.0,1,349.26,2.6177068950621765
ArN2,experiment,100.0,1,349.62,2.6177068950621765
ArN2,experiment,100.0,1,349.99,3.8599409513170593
ArN2,experiment,100.0,1,350.35,5.494416314891359
ArN2,experiment,100.0,1,350.71,6.223405001116181
ArN2,experiment,100.0,1,351.08,6.223405001116181
ArN2,experiment,100.0,1,351.44,6.628574311457147
ArN2,experiment,100.0,1,351.8,7.869561918969188
ArN2,experiment,100.0,1,352.16,8.362019667051552
ArN2,experiment,100.0,1,352.53,8.362019667051552
ArN2,experiment,100.0,1,352.89,8.452320722320502
ArN2,experiment,100.0,1,353.25,10.312558861186883
ArN2,experiment,100.0,1,353.61,11.071447078044555
ArN2,experiment,100.0,1,353.98,11.071447078044555
ArN2,experiment,100.0,1,354.34,11.107886121185707
ArN2,experiment,100.0,1,354.7,11.041162835450985
ArN2,experiment,100.0,1,355.06,11.041162835450985
ArN2,experiment,100.0,1,355.43,10.923708832316398
ArN2,experiment,100.0,1,355.79,10.693787870234727
ArN2,experiment,100.0,1,356.15,10.693787870234727
ArN2,experiment,100.0,1,356.51,10.693787870234727
ArN2,experiment,100.0,1,356.88,9.67857961619357
ArN2,experiment,100.0,1,357.24,9.119499936297995
ArN2,experiment,100.0,1,357.6,8.946149148539115
ArN2,experiment,100.0,1,357.96,8.946149148539115
ArN2,experiment,100.0,1,358.32,9.119499936297995
ArN2,experiment,100.0,1,358.69,9.119499936297995
ArN2,experiment,100.0,1,359.05,8.780377050538736
ArN2,experiment,100.0,1,359.41,8.205088617937282
ArN2,experiment,100.0,1,359.77,6.886289604887144
ArN2,experiment,100.0,1,360.13,5.632216723646544
ArN2,experiment,100.0,1,360.49,5.632216723646544
ArN2,experiment,100.0,1,360.86,4.347756846920363
ArN2,experiment,100.0,1,361.22,3.412033363005634
ArN2,experiment,100.0,1,361.58,2.135881182457006
ArN2,experiment,100.0,1,361.94,1.4653850998039184
ArN2,experiment,100.0,1,362.3,1.1824685495645737
ArN2,experiment,100.0,1,362.66,1.3720930847457133
ArN2,experiment,100.0,1,363.03,0.5574756335897202
ArN2,experiment,100.0,1,363.39,1.3720930847457133
ArN2,experiment,100.0,1,363.75,0.35458166719990547
ArN2,experiment,100.0,1,364.11,0.35458166719990547
ArN2,experiment,100.0,1,364.47,0.6445170513898159
ArN2,experiment,100.0,1,364.83,0.496921237812257
ArN2,experiment,100.0,1,365.19,0.2069858536223468
ArN2,experiment,100.0,1,365.56,0.496921237812257
ArN2,experiment,100.0,1,365.92,0.2533077721072478
ArN2,experiment,100.0,1,366.28,0.06097849930404802
ArN2,experiment,100.0,1,366.64,0.10730041778894908
ArN2,experiment,100.0,1,367.0,0.10730041778894908
ArN2,experiment,100.0,1,367.36,0.28123847556349973
ArN2,experiment,100.0,1,367.72,0.28123847556349973
ArN2,experiment,100.0,1,368.08,0.28123847556349973
ArN2,experiment,100.0,1,368.44,0.0
ArN2,experiment,100.0,1,368.8,0.0
ArN2,experiment,100.0,1,369.17,0.061623369657279464
ArN2,experiment,100.0,1,369.53,0.061623369657279464
ArN2,experiment,100.0,1,369.89,0.208836057415019
ArN2,experiment,100.0,1,370.25,1.0020511818266498
ArN2,experiment,100.0,1,370.61,1.0020511818266498
ArN2,experiment,100.0,1,370.97,0.5843527791837143
ArN2,experiment,100.0,1,371.33,0.5843527791837143
ArN2,experiment,100.0,1,371.69,0.5843527791837143
ArN2,experiment,100.0,1,372.05,1.0020511818266498
ArN2,experiment,100.0,1,372.41,1.2932097498379893
ArN2,experiment,100.0,1,372.77,1.3780138640443178
ArN2,experiment,100.0,1,373.13,1.3780138640443178
ArN2,experiment,100.0,1,373.49,3.1029355568582355
ArN2,experiment,100.0,1,373.85,3.1029355568582355
ArN2,experiment,100.0,1,374.21,2.0395593856151613
ArN2,experiment,100.0,1,374.57,2.7755148342646816
ArN2,experiment,100.0,1,374.93,4.274203149863755
ArN2,experiment,100.0,1,375.29,5.151588695899651
ArN2,experiment,100.0,1,375.65,6.0107364266597205
ArN2,experiment,100.0,1,376.01,5.151588695899651
ArN2,experiment,100.0,1,376.37,5.835262976193592
ArN2,experiment,100.0,1,376.73,6.097309564553384
ArN2,experiment,100.0,1,377.09,6.097309564553384
ArN2,experiment,100.0,1,377.45,5.835262976193592
ArN2,experiment,100.0,1,377.81,5.846782091201988
ArN2,experiment,100.0,1,378.17,6.08135594737363
ArN2,experiment,100.0,1,378.53,5.846782091201988
ArN2,experiment,100.0,1,378.89,5.846782091201988
ArN2,experiment,100.0,1,379.25,4.6377529618506115
ArN2,experiment,100.0,1,379.61,4.6377529618506115
ArN2,experiment,100.0,1,379.97,3.4385217520778353
ArN2,experiment,100.0,1,380.33,3.116425375108305
ArN2,experiment,100.0,1,380.69,3.116425375108305
ArN2,experiment,100.0,1,381.05,3.116425375108305
ArN2,experiment,100.0,1,381.41,3.116425375108305
ArN2,experiment,100.0,1,381.77,3.2994873447528583
ArN2,experiment,100.0,1,382.13,3.1142276755402554
ArN2,experiment,100.0,1,382.49,3.1142276755402554
ArN2,experiment,100.0,1,382.85,2.8489832814132794
ArN2,experiment,100.0,1,383.21,3.2836692261466114
ArN2,experiment,100.0,1,383.57,3.2836692261466114
ArN2,experiment,100.0,1,383.93,1.6413813003026119
ArN2,experiment,100.0,1,384.28,0.6773386540925266
ArN2,experiment,100.0,1,384.64,0.6451304500359205
ArN2,experiment,100.0,1,385.0,0.6282906592250583
ArN2,experiment,100.0,1,385.36,0.6282906592250583
ArN2,experiment,100.0,1,385.72,0.8176852392795789
ArN2,experiment,100.0,1,386.08,0.0
ArN2,experiment,100.0,1,386.44,0.5915509055337124
ArN2,experiment,100.0,1,386.8,0.5915509055337124
ArN2,experiment,100.0,1,387.16,0.8184376261161088
ArN2,experiment,100.0,1,387.52,1.00078380176558
ArN2,experiment,100.0,1,387.87,1.3007731102034046
ArN2,experiment,100.0,1,388.23,1.3474088367612684
ArN2,experiment,100.0,1,388.59,2.051637567603762
ArN2,experiment,100.0,1,388.95,1.1610448361630727
ArN2,experiment,100.0,1,389.31,1.264395036051839
ArN2,experiment,100.0,1,389.67,1.997173580306866
ArN2,experiment,100.0,1,390.03,2.9138207948949684
ArN2,experiment,100.0,1,390.38,2.8853417369060104
ArN2,experiment,100.0,1,390.74,3.3593853860029657
ArN2,experiment,100.0,1,391.1,3.3593853860029657
ArN2,experiment,100.0,1,391.46,2.5266824948040707
ArN2,experiment,100.0,1,391.82,1.0962024709232208
ArN2,experiment,100.0,1,392.18,0.28644733247530485
ArN2,experiment,100.0,1,392.54,0.5981407992790161
ArN2,experiment,100.0,1,392.89,1.3655895010858188
ArN2,experiment,100.0,1,393.25,0.6382591244460707
ArN2,experiment,100.0,1,393.61,2.61914214456077
ArN2,experiment,100.0,1,393.97,2.3210485081872116
ArN2,experiment,100.0,1,394.33,2.209378760929885
ArN2,experiment,100.0,1,394.68,3.024377174398554
ArN2,experiment,100.0,1,395.04,3.140451446773427
ArN2,experiment,100.0,1,395.4,2.841932247690851
ArN2,experiment,100.0,1,395.76,2.841932247690851
ArN2,experiment,100.0,1,396.12,2.841932247690851
ArN2,experiment,100.0,1,396.47,2.1506735852781307
ArN2,experiment,100.0,1,396.83,2.3924448676340835
ArN2,experiment,100.0,1,397.19,1.487581820919205
ArN2,experiment,100.0,1,397.55,1.198439699234833
ArN2,experiment,100.0,1,397.9,0.5086150037466307
ArN2,experiment,100.0,1,398.26,0.5086150037466307
ArN2,experiment,100.0,1,398.62,0.0
ArN2,experiment,100.0,1,398.98,0.0
ArN2,experiment,100.0,1,399.33,0.7590305502175583
ArN2,experiment,100.0,1,399.69,1.1845363417472572
ArN2,experiment,100.0,1,400.05,1.3808225446331464
ArN2,experiment,100.0,1,400.41,1.3808225446331464
ArN2,experiment,100.0,1,400.76,1.5150986497227015
ArN2,experiment,100.0,1,401.12,1.539314964859483
ArN2,experiment,100.0,1,401.48,1.5600286151110798
ArN2,experiment,100.0,1,401.84,1.5584719957924285
ArN2,experiment,100.0,1,402.19,1.4050388597699282
ArN2,experiment,100.0,1,402.55,1.6116457546540197
ArN2,experiment,100.0,1,402.91,1.7799049252743337
ArN2,experiment,100.0,1,403.26,2.5987043757407298
ArN2,experiment,100.0,1,403.62,1.7799049252743337
ArN2,experiment,100.0,1,403.98,1.7799049252743337
ArN2,experiment,100.0,1,404.34,1.7799049252743337
ArN2,experiment,100.0,1,404.69,2.631977113676898
ArN2,experiment,100.0,1,405.05,4.10557643034194
ArN2,experiment,100.0,1,405.41,4.908296710800906
ArN2,experiment,100.0,1,405.76,4.911734515957257
ArN2,experiment,100.0,1,406.12,4.997654404056525
ArN2,experiment,100.0,1,406.48,5.305971162284815
ArN2,experiment,100.0,1,406.83,5.235894321953398
ArN2,experiment,100.0,1,407.19,5.235894321953398
ArN2,experiment,100.0,1,407.55,4.879994541370886
ArN2,experiment,100.0,1,407.9,4.736649779844953
ArN2,experiment,100.0,1,408.26,4.540537386103648
ArN2,experiment,100.0,1,408.62,4.540537386103648
ArN2,experiment,100.0,1,408.97,3.860027679982821
ArN2,experiment,100.0,1,409.33,3.860027679982821
ArN2,experiment,100.0,1,409.68,1.6860462834929009
ArN2,experiment,100.0,1,410.04,0.9848069692964532
ArN2,experiment,100.0,1,410.4,1.6034845593480824
ArN2,experiment,100.0,1,410.75,0.8029523670313756
ArN2,experiment,100.0,1,411.11,0.7258289553345686
ArN2,experiment,100.0,1,411.47,0.7258289553345686
ArN2,experiment,100.0,1,411.82,0.6623471094093661
ArN2,experiment,100.0,1,412.18,0.6125417562107044
ArN2,experiment,100.0,1,412.53,0.3784171902463772
ArN2,experiment,100.0,1,412.89,0.0
ArN2,experiment,100.0,1,413.25,0.41597063130883605
ArN2,experiment,100.0,1,413.6,0.0
ArN2,experiment,100.0,1,413.96,0.0
ArN2,experiment,100.0,1,414.31,0.0
ArN2,experiment,100.0,1,414.67,0.0
ArN2,experiment,100.0,1,415.03,0.0
ArN2,experiment,100.0,1,415.38,0.0
ArN2,experiment,100.0,1,415.74,0.0
ArN2,experiment,100.0,1,416.09,0.0
ArN2,experiment,100.0,1,416.45,0.0
ArN2,experiment,100.0,1,416.8,0.0
ArN2,experiment,100.0,1,417.16,0.0
ArN2,experiment,100.0,1,417.51,0.0
ArN2,experiment,100.0,1,417.87,0.0
ArN2,experiment,100.0,1,418.23,0.0
ArN2,experiment,100.0,1,418.58,0.0
ArN2,experiment,100.0,1,418.94,0.0
ArN2,experiment,100.0,1,419.29,0.050414860720400856
ArN2,experiment,100.0,1,419.65,0.836966394083622
ArN2,experiment,100.0,1,420.0,0.836966394083622
ArN2,experiment,100.0,1,420.36,0.836966394083622
ArN2,experiment,100.0,1,420.71,1.245490520950079
ArN2,experiment,100.0,1,421.07,1.51679060893495
ArN2,experiment,100.0,1,421.42,1.7035455783419071
ArN2,experiment,100.0,1,421.78,1.9448999705558767
ArN2,experiment,100.0,1,422.13,2.0390864469634575
ArN2,experiment,100.0,1,422.49,2.6596863234538803
ArN2,experiment,100.0,1,422.84,2.606637444628485
ArN2,experiment,100.0,1,423.2,3.3712554139367357
ArN2,experiment,100.0,1,423.55,2.9897603744314987
ArN2,experiment,100.0,1,423.91,2.253616891243016
ArN2,experiment,100.0,1,424.26,2.2198378577126356
ArN2,experiment,100.0,1,424.61,2.2198378577126356
ArN2,experiment,100.0,1,424.97,2.4868023676184796
ArN2,experiment,100.0,1,425.32,2.7541094362147875
ArN2,experiment,100.0,1,425.68,2.6587380469058566
ArN2,experiment,100.0,1,426.03,0.8693687558966262
ArN2,experiment,100.0,1,426.39,0.27029850445696435
ArN2,experiment,100.0,1,426.74,0.12007789762317315
ArN2,experiment,100.0,1,427.1,0.0
ArN2,experiment,100.0,1,427.45,0.0
ArN2,experiment,100.0,1,427.8,0.0
ArN2,experiment,100.0,1,428.16,0.27029850445696435
ArN2,experiment,100.0,1,428.51,0.8107125097529079
ArN2,experiment,100.0,1,428.87,0.27029850445696435
ArN2,experiment,100.0,1,429.22,0.12007789762317315
ArN2,experiment,100.0,1,429.58,0.0
ArN2,experiment,100.0,1,429.93,0.0
ArN2,experiment,100.0,1,430.28,0.0
ArN2,experiment,100.0,1,430.64,0.0
ArN2,experiment,100.0,1,430.99,0.48750184176596983
ArN2,experiment,100.0,1,431.35,0.8983785864662976
ArN2,experiment,100.0,1,431.7,0.3293174790504045
ArN2,experiment,100.0,1,432.05,0.0
ArN2,experiment,100.0,1,432.41,0.3293174790504045
ArN2,experiment,100.0,1,432.76,0.3293174790504045
ArN2,experiment,100.0,1,433.11,0.8983785864662976
ArN2,experiment,100.0,1,433.47,1.1715027909501528
ArN2,experiment,100.0,1,433.82,1.3166398535584782
ArN2,experiment,100.0,1,434.17,0.9747850245556139
ArN2,experiment,100.0,1,434.53,0.7016608200717588
ArN2,experiment,100.0,1,434.88,0.7475716706002278
ArN2,experiment,100.0,1,435.24,1.4512254232796047
ArN2,experiment,100.0,1,435.59,1.2351119167441245
ArN2,experiment,100.0,1,435.94,1.4512254232796047
ArN2,experiment,100.0,1,436.3,1.2351119167441245
ArN2,experiment,100.0,1,436.65,0.6155966854774759
ArN2,experiment,100.0,1,437.0,0.9633226459364556
ArN2,experiment,100.0,1,437.35,1.209144489830762
ArN2,experiment,100.0,1,437.71,1.4267881727476222
ArN2,experiment,100.0,1,438.06,1.1549812130840595
ArN2,experiment,100.0,1,438.41,1.4267881727476222
ArN2,experiment,100.0,1,438.77,0.7371368143235216
ArN2,experiment,100.0,1,439.12,0.49371910777553013
ArN2,experiment,100.0,1,439.47,0.5097642606650915
ArN2,experiment,100.0,1,439.83,0.49371910777553013
ArN2,experiment,100.0,1,440.18,0.49371910777553013
ArN2,experiment,100.0,1,440.53,0.0
ArN2,experiment,100.0,1,440.88,0.0
ArN2,experiment,100.0,1,441.24,0.0
ArN2,experiment,100.0,1,441.59,0.0
ArN2,experiment,100.0,1,441.94,0.0
ArN2,experiment,100.0,1,442.3,0.0
ArN2,experiment,100.0,1,442.65,0.0
ArN2,experiment,100.0,1,443.0,0.40465575994503417
ArN2,experiment,100.0,1,443.35,0.40465575994503417
ArN2,experiment,100.0,1,443.71,1.1921786967861956
ArN2,experiment,100.0,1,444.06,1.2351803054639334
ArN2,experiment,100.0,1,444.41,1.349625821571013
ArN2,experiment,100.0,1,444.76,1.0257074924444247
ArN2,experiment,100.0,1,445.11,1.5884430649927082
ArN2,experiment,100.0,1,445.47,0.9112619763373448
ArN2,experiment,100.0,1,445.82,1.0257074924444247
ArN2,experiment,100.0,1,446.17,1.7859726000220009
ArN2,experiment,100.0,1,446.52,1.3773954065878629
ArN2,experiment,100.0,1,446.88,1.3773954065878629
ArN2,experiment,100.0,1,447.23,1.3773954065878629
ArN2,experiment,100.0,1,447.58,1.834599264873956
ArN2,experiment,100.0,1,447.93,1.834599264873956
ArN2,experiment,100.0,1,448.28,2.487401639128929
ArN2,experiment,100.0,1,448.63,2.487401639128929
ArN2,experiment,100.0,1,448.99,3.267144095781897
ArN2,experiment,100.0,1,449.34,3.267144095781897
ArN2,experiment,100.0,1,449.69,1.834599264873956
ArN2,experiment,100.0,1,450.04,0.7091911832143033
ArN2,experiment,100.0,1,450.39,0.0
ArN2,experiment,100.0,1,450.74,0.0
ArN2,experiment,100.0,1,451.1,0.0
ArN2,experiment,100.0,1,451.45,0.7632642482827265
ArN2,experiment,100.0,1,451.8,1.069334521812508
ArN2,experiment,100.0,1,452.15,0.4751716171491097
ArN2,experiment,100.0,1,452.5,0.08728461881579343
ArN2,experiment,100.0,1,452.85,0.3009310799387758
ArN2,experiment,100.0,1,453.21,0.599435829802795
ArN2,experiment,100.0,1,453.56,0.599435829802795
ArN2,experiment,100.0,1,453.91,0.8875284609364116
ArN2,experiment,100.0,1,454.26,0.6248724045780263
ArN2,experiment,100.0,1,454.61,0.3284230997688623
ArN2,experiment,100.0,1,454.96,0.11497038143004251
ArN2,experiment,100.0,1,455.31,0.0
ArN2,experiment,100.0,1,455.66,0.3012344256301699
ArN2,experiment,100.0,1,456.01,0.3012344256301699
ArN2,experiment,100.0,1,456.36,1.693946485389116
ArN2,experiment,100.0,1,456.72,0.7826012610671433
ArN2,experiment,100.0,1,457.07,1.4807603941574838
ArN2,experiment,100.0,1,457.42,2.5328326748502032
ArN2,experiment,100.0,1,457.77,2.5366357788673612
ArN2,experiment,100.0,1,458.12,2.8292094553502016
ArN2,experiment,100.0,1,458.47,2.0850647780561102
ArN2,experiment,100.0,1,458.82,2.0850647780561102
ArN2,experiment,100.0,1,459.17,2.3069670612362656
ArN2,experiment,100.0,1,459.52,2.206175960353604
ArN2,experiment,100.0,1,459.87,2.206175960353604
ArN2,experiment,100.0,1,460.22,2.662757321389892
ArN2,experiment,100.0,1,460.57,3.245633704002756
ArN2,experiment,100.0,1,460.92,3.417143766565857
ArN2,experiment,100.0,1,461.27,3.669476285185002
ArN2,experiment,100.0,1,461.62,3.669476285185002
ArN2,experiment,100.0,1,461.97,3.696186457584584
ArN2,experiment,100.0,1,462.32,3.7509376553252647
ArN2,experiment,100.0,1,462.67,3.877589863524607
ArN2,experiment,100.0,1,463.02,3.877589863524607
ArN2,experiment,100.0,1,463.38,3.7509376553252647
ArN2,experiment,100.0,1,463.73,3.877589863524607
ArN2,experiment,100.0,1,464.08,4.128882763092152
ArN2,experiment,100.0,1,464.43,3.877589863524607
ArN2,experiment,100.0,1,464.78,3.375012775840255
ArN2,experiment,100.0,1,465.12,2.9190210677262067
ArN2,experiment,100.0,1,465.47,2.6724368117321564
ArN2,experiment,100.0,1,465.82,1.8124437634224781
ArN2,experiment,100.0,1,466.17,0.8076650910678811
ArN2,experiment,100.0,1,466.52,1.3664192620612436
ArN2,experiment,100.0,1,466.87,1.4878679753727808
